from_node,to_node,distance_km,U_food,U_water,origin_tier,origin_air_rating,dest_air_rating,aircraft_type,n_assets,n_sorties_per_window
12,21,4722.6,200000,200000.0,None,2,2,none,0,0
12,22,5600.6,200000,200000.0,None,2,2,none,0,0
12,23,4580.7,200000,200000.0,None,2,2,none,0,0
12,25,5478.3,200000,200000.0,None,2,3,none,0,0
13,6,2160.5,300000,300000.0,None,3,3,none,0,0
13,7,2632.0,300000,300000.0,None,3,3,none,0,0
13,8,2291.6,300000,300000.0,None,3,3,none,0,0
13,9,5358.1,300000,300000.0,None,3,3,none,0,0
13,10,3252.6,300000,300000.0,None,3,3,none,0,0
13,11,5137.1,300000,300000.0,None,3,3,none,0,0
13,12,492.7,200000,200000.0,None,3,2,none,0,0
13,14,1802.8,300000,300000.0,None,3,3,none,0,0
13,15,4114.6,300000,300000.0,None,3,3,none,0,0
13,16,3380.1,200000,200000.0,None,3,2,none,0,0
13,17,2104.2,300000,300000.0,None,3,3,none,0,0
13,18,2880.5,300000,300000.0,None,3,3,none,0,0
13,19,1993.8,300000,300000.0,None,3,3,none,0,0
13,20,4879.5,200000,200000.0,None,3,2,none,0,0
13,21,4230.4,200000,200000.0,None,3,2,none,0,0
13,22,5144.7,200000,200000.0,None,3,2,none,0,0
13,23,4099.6,200000,200000.0,None,3,2,none,0,0
13,25,5155.7,300000,300000.0,None,3,3,none,0,0
14,6,1969.8,300000,300000.0,None,3,3,none,0,0
14,7,2683.0,300000,300000.0,None,3,3,none,0,0
14,8,1473.1,300000,300000.0,None,3,3,none,0,0
14,9,5084.4,300000,300000.0,None,3,3,none,0,0
14,10,3049.4,300000,300000.0,None,3,3,none,0,0
14,11,3926.2,300000,300000.0,None,3,3,none,0,0
14,12,2247.7,200000,200000.0,None,3,2,none,0,0
14,13,1802.8,300000,300000.0,None,3,3,none,0,0
14,15,2500.9,300000,300000.0,None,3,3,none,0,0
14,16,1578.0,200000,200000.0,None,3,2,none,0,0
14,17,1332.8,300000,300000.0,None,3,3,none,0,0
14,18,2483.8,300000,300000.0,None,3,3,none,0,0
14,19,1900.4,300000,300000.0,None,3,3,none,0,0
14,20,3295.1,200000,200000.0,None,3,2,none,0,0
14,21,2706.7,200000,200000.0,None,3,2,none,0,0
14,22,3353.7,200000,200000.0,None,3,2,none,0,0
14,23,2404.3,200000,200000.0,None,3,2,none,0,0
14,24,4784.8,200000,200000.0,None,3,2,none,0,0
14,25,3536.9,300000,300000.0,None,3,3,none,0,0
14,26,5532.3,300000,300000.0,None,3,3,none,0,0
14,28,5880.3,300000,300000.0,None,3,3,none,0,0
14,30,5672.3,300000,300000.0,None,3,3,none,0,0
14,40,5398.9,300000,300000.0,None,3,3,none,0,0
14,47,4604.6,300000,300000.0,None,3,3,none,0,0
15,1,5031.1,111120,4002.0,PPL-3,3,3,C130,1,3
15,2,5037.8,111120,4002.0,PPL-3,3,3,C130,1,3
15,3,5844.0,111120,4002.0,PPL-3,3,3,C130,1,3
15,4,5083.0,111120,4002.0,PPL-3,3,3,C130,1,3
15,5,5056.1,111120,4002.0,PPL-3,3,3,C130,1,3
15,6,2736.0,111120,4002.0,PPL-3,3,3,C130,1,3
15,7,3150.3,111120,4002.0,PPL-3,3,3,C130,1,3
15,8,2087.7,111120,4002.0,PPL-3,3,3,C130,1,3
15,9,4077.4,111120,4002.0,PPL-3,3,3,C130,1,3
15,10,2954.4,111120,4002.0,PPL-3,3,3,C130,1,3
15,11,1816.0,111120,4002.0,PPL-3,3,3,C130,1,3
15,12,4449.2,111120,4002.0,PPL-3,3,2,C130,1,3
15,13,4114.6,111120,4002.0,PPL-3,3,3,C130,1,3
15,14,2500.9,111120,4002.0,PPL-3,3,3,C130,1,3
15,16,1412.3,111120,4002.0,PPL-3,3,2,C130,1,3
15,17,3508.6,111120,4002.0,PPL-3,3,3,C130,1,3
15,18,4497.6,111120,4002.0,PPL-3,3,3,C130,1,3
15,19,4228.9,111120,4002.0,PPL-3,3,3,C130,1,3
15,20,3248.0,111120,4002.0,PPL-3,3,2,C130,1,3
15,21,3102.4,111120,4002.0,PPL-3,3,2,C130,1,3
15,22,2180.9,111120,4002.0,PPL-3,3,2,C130,1,3
15,23,2398.0,111120,4002.0,PPL-3,3,2,C130,1,3
15,24,2330.1,111120,4002.0,PPL-3,3,2,C130,1,3
15,25,1045.6,111120,4002.0,PPL-3,3,3,C130,1,3
15,26,3031.4,111120,4002.0,PPL-3,3,3,C130,1,3
15,27,3927.9,111120,4002.0,PPL-3,3,3,C130,1,3
15,28,3381.2,111120,4002.0,PPL-3,3,3,C130,1,3
15,29,4460.4,111120,4002.0,PPL-3,3,3,C130,1,3
15,30,3514.4,111120,4002.0,PPL-3,3,3,C130,1,3
15,31,3912.8,111120,4002.0,PPL-3,3,3,C130,1,3
15,32,3849.2,111120,4002.0,PPL-3,3,3,C130,1,3
15,33,4259.3,111120,4002.0,PPL-3,3,3,C130,1,3
15,34,5018.3,111120,4002.0,PPL-3,3,3,C130,1,3
15,35,5639.7,111120,4002.0,PPL-3,3,3,C130,1,3
15,36,5759.1,111120,4002.0,PPL-3,3,3,C130,1,3
15,37,5221.0,111120,4002.0,PPL-3,3,3,C130,1,3
15,38,4953.1,111120,4002.0,PPL-3,3,3,C130,1,3
15,39,5138.1,111120,4002.0,PPL-3,3,3,C130,1,3
15,40,3099.4,111120,4002.0,PPL-3,3,3,C130,1,3
15,41,5570.5,111120,4002.0,PPL-3,3,3,C130,1,3
15,43,5759.4,111120,4002.0,PPL-3,3,3,C130,1,3
15,45,4719.2,111120,4002.0,PPL-3,3,3,C130,1,3
15,46,5293.7,111120,4002.0,PPL-3,3,3,C130,1,3
15,47,2544.9,111120,4002.0,PPL-3,3,3,C130,1,3
16,1,5410.3,200000,200000.0,None,2,3,none,0,0
16,2,5526.5,200000,200000.0,None,2,3,none,0,0
16,4,5701.5,200000,200000.0,None,2,3,none,0,0
16,5,5505.3,200000,200000.0,None,2,3,none,0,0
16,6,2853.0,200000,200000.0,None,2,3,none,0,0
16,7,3488.8,200000,200000.0,None,2,3,none,0,0
16,8,2128.3,200000,200000.0,None,2,3,none,0,0
16,9,5183.6,200000,200000.0,None,2,3,none,0,0
16,10,3568.2,200000,200000.0,None,2,3,none,0,0
16,11,3207.2,200000,200000.0,None,2,3,none,0,0
16,12,3815.5,200000,200000.0,None,2,2,none,0,0
16,13,3380.1,200000,200000.0,None,2,3,none,0,0
16,14,1578.0,200000,200000.0,None,2,3,none,0,0
16,15,1412.3,200000,200000.0,None,2,3,none,0,0
16,17,2208.3,200000,200000.0,None,2,3,none,0,0
16,18,3110.5,200000,200000.0,None,2,3,none,0,0
16,19,2951.1,200000,200000.0,None,2,3,none,0,0
16,20,2219.6,200000,200000.0,None,2,2,none,0,0
16,21,1867.1,200000,200000.0,None,2,2,none,0,0
16,22,1819.9,200000,200000.0,None,2,2,none,0,0
16,23,1243.5,200000,200000.0,None,2,2,none,0,0
16,24,3387.8,200000,200000.0,None,2,2,none,0,0
16,25,2272.9,200000,200000.0,None,2,3,none,0,0
16,26,4253.5,200000,200000.0,None,2,3,none,0,0
16,27,5064.2,200000,200000.0,None,2,3,none,0,0
16,28,4561.4,200000,200000.0,None,2,3,none,0,0
16,29,5872.7,200000,200000.0,None,2,3,none,0,0
16,30,4925.9,200000,200000.0,None,2,3,none,0,0
16,31,5248.4,200000,200000.0,None,2,3,none,0,0
16,32,5166.5,200000,200000.0,None,2,3,none,0,0
16,33,5640.0,200000,200000.0,None,2,3,none,0,0
16,40,4506.5,200000,200000.0,None,2,3,none,0,0
16,42,5721.6,200000,200000.0,None,2,3,none,0,0
16,45,5652.8,200000,200000.0,None,2,3,none,0,0
16,46,5915.2,200000,200000.0,None,2,3,none,0,0
16,47,3039.7,200000,200000.0,None,2,3,none,0,0
17,6,3218.9,300000,300000.0,None,3,3,none,0,0
17,7,3915.7,300000,300000.0,None,3,3,none,0,0
17,8,2799.4,300000,300000.0,None,3,3,none,0,0
17,10,4346.7,300000,300000.0,None,3,3,none,0,0
17,11,5136.8,300000,300000.0,None,3,3,none,0,0
17,12,2589.5,200000,200000.0,None,3,2,none,0,0
17,13,2104.2,300000,300000.0,None,3,3,none,0,0
17,14,1332.8,300000,300000.0,None,3,3,none,0,0
17,15,3508.6,300000,300000.0,None,3,3,none,0,0
17,16,2208.3,200000,200000.0,None,3,2,none,0,0
17,18,1151.1,300000,300000.0,None,3,3,none,0,0
17,19,744.3,300000,300000.0,None,3,3,none,0,0
17,20,2899.8,200000,200000.0,None,3,2,none,0,0
17,21,2234.0,200000,200000.0,None,3,2,none,0,0
17,22,3556.4,200000,200000.0,None,3,2,none,0,0
17,23,2318.5,200000,200000.0,None,3,2,none,0,0
17,24,5591.7,200000,200000.0,None,3,2,none,0,0
17,25,4464.7,300000,300000.0,None,3,3,none,0,0
17,42,5071.5,300000,300000.0,None,3,3,none,0,0
17,47,5084.5,300000,300000.0,None,3,3,none,0,0
18,6,4339.7,300000,300000.0,None,3,3,none,0,0
18,7,5022.8,300000,300000.0,None,3,3,none,0,0
18,8,3949.1,300000,300000.0,None,3,3,none,0,0
18,10,5482.2,300000,300000.0,None,3,3,none,0,0
18,12,3310.5,200000,200000.0,None,3,2,none,0,0
18,13,2880.5,300000,300000.0,None,3,3,none,0,0
18,14,2483.8,300000,300000.0,None,3,3,none,0,0
18,15,4497.6,300000,300000.0,None,3,3,none,0,0
18,16,3110.5,200000,200000.0,None,3,2,none,0,0
18,17,1151.1,300000,300000.0,None,3,3,none,0,0
18,19,887.1,300000,300000.0,None,3,3,none,0,0
18,20,2973.5,200000,200000.0,None,3,2,none,0,0
18,21,2372.6,200000,200000.0,None,3,2,none,0,0
18,22,4038.5,200000,200000.0,None,3,2,none,0,0
18,23,2770.0,200000,200000.0,None,3,2,none,0,0
18,25,5374.4,300000,300000.0,None,3,3,none,0,0
18,42,4173.7,300000,300000.0,None,3,3,none,0,0
18,47,5660.4,300000,300000.0,None,3,3,none,0,0
19,6,3584.8,300000,300000.0,None,3,3,none,0,0
19,7,4240.5,300000,300000.0,None,3,3,none,0,0
19,8,3290.7,300000,300000.0,None,3,3,none,0,0
19,10,4745.8,300000,300000.0,None,3,3,none,0,0
19,11,5804.4,300000,300000.0,None,3,3,none,0,0
19,12,2425.1,200000,200000.0,None,3,2,none,0,0
19,13,1993.8,300000,300000.0,None,3,3,none,0,0
19,14,1900.4,300000,300000.0,None,3,3,none,0,0
19,15,4228.9,300000,300000.0,None,3,3,none,0,0
19,16,2951.1,200000,200000.0,None,3,2,none,0,0
19,17,744.3,300000,300000.0,None,3,3,none,0,0
19,18,887.1,300000,300000.0,None,3,3,none,0,0
19,20,3453.0,200000,200000.0,None,3,2,none,0,0
19,21,2796.8,200000,200000.0,None,3,2,none,0,0
19,22,4255.0,200000,200000.0,None,3,2,none,0,0
19,23,2993.7,200000,200000.0,None,3,2,none,0,0
19,25,5200.3,300000,300000.0,None,3,3,none,0,0
19,42,5060.2,300000,300000.0,None,3,3,none,0,0
19,47,5810.1,300000,300000.0,None,3,3,none,0,0
20,1,4507.6,111120,4002.0,PPL-3,2,3,C130,1,3
20,2,4774.4,111120,4002.0,PPL-3,2,3,C130,1,3
20,3,4947.7,111120,4002.0,PPL-3,2,3,C130,1,3
20,4,5130.4,111120,4002.0,PPL-3,2,3,C130,1,3
20,5,4694.8,111120,4002.0,PPL-3,2,3,C130,1,3
20,6,5010.0,111120,4002.0,PPL-3,2,3,C130,1,3
20,7,5679.0,111120,4002.0,PPL-3,2,3,C130,1,3
20,8,4306.6,111120,4002.0,PPL-3,2,3,C130,1,3
20,10,5787.8,111120,4002.0,PPL-3,2,3,C130,1,3
20,11,4979.0,111120,4002.0,PPL-3,2,3,C130,1,3
20,12,5370.7,111120,4002.0,PPL-3,2,2,C130,1,3
20,13,4879.5,111120,4002.0,PPL-3,2,3,C130,1,3
20,14,3295.1,111120,4002.0,PPL-3,2,3,C130,1,3
20,15,3248.0,111120,4002.0,PPL-3,2,3,C130,1,3
20,16,2219.6,111120,4002.0,PPL-3,2,2,C130,1,3
20,17,2899.8,111120,4002.0,PPL-3,2,3,C130,1,3
20,18,2973.5,111120,4002.0,PPL-3,2,3,C130,1,3
20,19,3453.0,111120,4002.0,PPL-3,2,3,C130,1,3
20,21,665.8,111120,4002.0,PPL-3,2,2,C130,1,3
20,22,1459.5,111120,4002.0,PPL-3,2,2,C130,1,3
20,23,980.8,111120,4002.0,PPL-3,2,2,C130,1,3
20,24,4072.7,111120,4002.0,PPL-3,2,2,C130,1,3
20,25,3575.4,111120,4002.0,PPL-3,2,3,C130,1,3
20,26,5069.1,111120,4002.0,PPL-3,2,3,C130,1,3
20,27,5560.0,111120,4002.0,PPL-3,2,3,C130,1,3
20,28,5232.5,111120,4002.0,PPL-3,2,3,C130,1,3
20,40,5926.5,111120,4002.0,PPL-3,2,3,C130,1,3
20,42,3662.6,111120,4002.0,PPL-3,2,3,C130,1,3
20,45,5646.5,111120,4002.0,PPL-3,2,3,C130,1,3
20,46,5316.3,111120,4002.0,PPL-3,2,3,C130,1,3
20,47,2991.5,111120,4002.0,PPL-3,2,3,C130,1,3
21,1,5116.0,200000,200000.0,None,2,3,none,0,0
21,2,5364.0,200000,200000.0,None,2,3,none,0,0
21,3,5591.5,200000,200000.0,None,2,3,none,0,0
21,4,5695.7,200000,200000.0,None,2,3,none,0,0
21,5,5292.3,200000,200000.0,None,2,3,none,0,0
21,6,4515.6,200000,200000.0,None,2,3,none,0,0
21,7,5206.2,200000,200000.0,None,2,3,none,0,0
21,8,3838.9,200000,200000.0,None,2,3,none,0,0
21,10,5380.7,200000,200000.0,None,2,3,none,0,0
21,11,4903.1,200000,200000.0,None,2,3,none,0,0
21,12,4722.6,200000,200000.0,None,2,2,none,0,0
21,13,4230.4,200000,200000.0,None,2,3,none,0,0
21,14,2706.7,200000,200000.0,None,2,3,none,0,0
21,15,3102.4,200000,200000.0,None,2,3,none,0,0
21,16,1867.1,200000,200000.0,None,2,2,none,0,0
21,17,2234.0,200000,200000.0,None,2,3,none,0,0
21,18,2372.6,200000,200000.0,None,2,3,none,0,0
21,19,2796.8,200000,200000.0,None,2,3,none,0,0
21,20,665.8,200000,200000.0,None,2,2,none,0,0
21,22,1761.1,200000,200000.0,None,2,2,none,0,0
21,23,709.6,200000,200000.0,None,2,2,none,0,0
21,24,4326.8,200000,200000.0,None,2,2,none,0,0
21,25,3626.1,200000,200000.0,None,2,3,none,0,0
21,26,5316.5,200000,200000.0,None,2,3,none,0,0
21,27,5904.6,200000,200000.0,None,2,3,none,0,0
21,28,5523.8,200000,200000.0,None,2,3,none,0,0
21,42,3856.2,200000,200000.0,None,2,3,none,0,0
21,46,5888.8,200000,200000.0,None,2,3,none,0,0
21,47,3385.8,200000,200000.0,None,2,3,none,0,0
22,1,3682.6,111120,4002.0,PPL-3,2,3,C130,1,3
22,2,3854.4,111120,4002.0,PPL-3,2,3,C130,1,3
22,3,4330.3,111120,4002.0,PPL-3,2,3,C130,1,3
22,4,4110.5,111120,4002.0,PPL-3,2,3,C130,1,3
22,5,3810.9,111120,4002.0,PPL-3,2,3,C130,1,3
22,6,4573.2,111120,4002.0,PPL-3,2,3,C130,1,3
22,7,5137.8,111120,4002.0,PPL-3,2,3,C130,1,3
22,8,3844.6,111120,4002.0,PPL-3,2,3,C130,1,3
22,10,5067.0,111120,4002.0,PPL-3,2,3,C130,1,3
22,11,3705.1,111120,4002.0,PPL-3,2,3,C130,1,3
22,12,5600.6,111120,4002.0,PPL-3,2,2,C130,1,3
22,13,5144.7,111120,4002.0,PPL-3,2,3,C130,1,3
22,14,3353.7,111120,4002.0,PPL-3,2,3,C130,1,3
22,15,2180.9,111120,4002.0,PPL-3,2,3,C130,1,3
22,16,1819.9,111120,4002.0,PPL-3,2,2,C130,1,3
22,17,3556.4,111120,4002.0,PPL-3,2,3,C130,1,3
22,18,4038.5,111120,4002.0,PPL-3,2,3,C130,1,3
22,19,4255.0,111120,4002.0,PPL-3,2,3,C130,1,3
22,20,1459.5,111120,4002.0,PPL-3,2,2,C130,1,3
22,21,1761.1,111120,4002.0,PPL-3,2,2,C130,1,3
22,23,1276.1,111120,4002.0,PPL-3,2,2,C130,1,3
22,24,2615.8,111120,4002.0,PPL-3,2,2,C130,1,3
22,25,2209.6,111120,4002.0,PPL-3,2,3,C130,1,3
22,26,3612.5,111120,4002.0,PPL-3,2,3,C130,1,3
22,27,4148.3,111120,4002.0,PPL-3,2,3,C130,1,3
22,28,3789.3,111120,4002.0,PPL-3,2,3,C130,1,3
22,29,5881.4,111120,4002.0,PPL-3,2,3,C130,1,3
22,30,5067.5,111120,4002.0,PPL-3,2,3,C130,1,3
22,31,4789.4,111120,4002.0,PPL-3,2,3,C130,1,3
22,32,4655.2,111120,4002.0,PPL-3,2,3,C130,1,3
22,33,5336.4,111120,4002.0,PPL-3,2,3,C130,1,3
22,34,5678.4,111120,4002.0,PPL-3,2,3,C130,1,3
22,35,5836.5,111120,4002.0,PPL-3,2,3,C130,1,3
22,37,5864.1,111120,4002.0,PPL-3,2,3,C130,1,3
22,39,5529.7,111120,4002.0,PPL-3,2,3,C130,1,3
22,40,4504.5,111120,4002.0,PPL-3,2,3,C130,1,3
22,42,4987.9,111120,4002.0,PPL-3,2,3,C130,1,3
22,45,4377.5,111120,4002.0,PPL-3,2,3,C130,1,3
22,46,4316.8,111120,4002.0,PPL-3,2,3,C130,1,3
22,47,1631.9,111120,4002.0,PPL-3,2,3,C130,1,3
23,1,4888.5,200000,200000.0,None,2,3,none,0,0
23,2,5091.1,200000,200000.0,None,2,3,none,0,0
23,3,5463.5,200000,200000.0,None,2,3,none,0,0
23,4,5371.9,200000,200000.0,None,2,3,none,0,0
23,5,5037.0,200000,200000.0,None,2,3,none,0,0
23,6,4036.6,200000,200000.0,None,2,3,none,0,0
23,7,4700.2,200000,200000.0,None,2,3,none,0,0
23,8,3328.5,200000,200000.0,None,2,3,none,0,0
23,10,4809.6,200000,200000.0,None,2,3,none,0,0
23,11,4194.2,200000,200000.0,None,2,3,none,0,0
23,12,4580.7,200000,200000.0,None,2,2,none,0,0
23,13,4099.6,200000,200000.0,None,2,3,none,0,0
23,14,2404.3,200000,200000.0,None,2,3,none,0,0
23,15,2398.0,200000,200000.0,None,2,3,none,0,0
23,16,1243.5,200000,200000.0,None,2,2,none,0,0
23,17,2318.5,200000,200000.0,None,2,3,none,0,0
23,18,2770.0,200000,200000.0,None,2,3,none,0,0
23,19,2993.7,200000,200000.0,None,2,3,none,0,0
23,20,980.8,200000,200000.0,None,2,2,none,0,0
23,21,709.6,200000,200000.0,None,2,2,none,0,0
23,22,1276.1,200000,200000.0,None,2,2,none,0,0
23,24,3706.2,200000,200000.0,None,2,2,none,0,0
23,25,2929.8,200000,200000.0,None,2,3,none,0,0
23,26,4683.2,200000,200000.0,None,2,3,none,0,0
23,27,5328.2,200000,200000.0,None,2,3,none,0,0
23,28,4914.3,200000,200000.0,None,2,3,none,0,0
23,30,5801.3,200000,200000.0,None,2,3,none,0,0
23,31,5811.2,200000,200000.0,None,2,3,none,0,0
23,32,5696.4,200000,200000.0,None,2,3,none,0,0
23,40,5302.5,200000,200000.0,None,2,3,none,0,0
23,42,4528.3,200000,200000.0,None,2,3,none,0,0
23,45,5642.3,200000,200000.0,None,2,3,none,0,0
23,46,5575.3,200000,200000.0,None,2,3,none,0,0
23,47,2890.4,200000,200000.0,None,2,3,none,0,0
24,1,3156.2,111120,4002.0,PPL-3,2,3,C130,1,3
24,2,3030.6,111120,4002.0,PPL-3,2,3,C130,1,3
24,3,4014.6,111120,4002.0,PPL-3,2,3,C130,1,3
24,4,2936.5,111120,4002.0,PPL-3,2,3,C130,1,3
24,5,3092.8,111120,4002.0,PPL-3,2,3,C130,1,3
24,6,4890.9,111120,4002.0,PPL-3,2,3,C130,1,3
24,7,5116.0,111120,4002.0,PPL-3,2,3,C130,1,3
24,8,4338.9,111120,4002.0,PPL-3,2,3,C130,1,3
24,9,4777.2,111120,4002.0,PPL-3,2,3,C130,1,3
24,10,4698.6,111120,4002.0,PPL-3,2,3,C130,1,3
24,11,2226.8,111120,4002.0,PPL-3,2,3,C130,1,3
24,14,4784.8,111120,4002.0,PPL-3,2,3,C130,1,3
24,15,2330.1,111120,4002.0,PPL-3,2,3,C130,1,3
24,16,3387.8,111120,4002.0,PPL-3,2,2,C130,1,3
24,17,5591.7,111120,4002.0,PPL-3,2,3,C130,1,3
24,20,4072.7,111120,4002.0,PPL-3,2,2,C130,1,3
24,21,4326.8,111120,4002.0,PPL-3,2,2,C130,1,3
24,22,2615.8,111120,4002.0,PPL-3,2,2,C130,1,3
24,23,3706.2,111120,4002.0,PPL-3,2,2,C130,1,3
24,25,1295.9,111120,4002.0,PPL-3,2,3,C130,1,3
24,26,996.7,111120,4002.0,PPL-3,2,3,C130,1,3
24,27,1678.2,111120,4002.0,PPL-3,2,3,C130,1,3
24,28,1210.8,111120,4002.0,PPL-3,2,3,C130,1,3
24,29,3415.2,111120,4002.0,PPL-3,2,3,C130,1,3
24,30,2775.8,111120,4002.0,PPL-3,2,3,C130,1,3
24,31,2179.3,111120,4002.0,PPL-3,2,3,C130,1,3
24,32,2040.6,111120,4002.0,PPL-3,2,3,C130,1,3
24,33,2751.0,111120,4002.0,PPL-3,2,3,C130,1,3
24,34,3084.5,111120,4002.0,PPL-3,2,3,C130,1,3
24,35,3433.4,111120,4002.0,PPL-3,2,3,C130,1,3
24,36,3646.6,111120,4002.0,PPL-3,2,3,C130,1,3
24,37,3276.9,111120,4002.0,PPL-3,2,3,C130,1,3
24,38,3465.4,111120,4002.0,PPL-3,2,3,C130,1,3
24,39,3018.7,111120,4002.0,PPL-3,2,3,C130,1,3
24,40,2168.2,111120,4002.0,PPL-3,2,3,C130,1,3
24,41,3988.3,111120,4002.0,PPL-3,2,3,C130,1,3
24,43,3782.0,111120,4002.0,PPL-3,2,3,C130,1,3
24,44,4290.0,111120,4002.0,PPL-3,2,3,C130,1,3
24,45,2391.8,111120,4002.0,PPL-3,2,3,C130,1,3
24,46,3131.8,111120,4002.0,PPL-3,2,3,C130,1,3
24,47,1315.2,111120,4002.0,PPL-3,2,3,C130,1,3
25,1,4211.8,300000,300000.0,None,3,3,none,0,0
25,2,4162.4,300000,300000.0,None,3,3,none,0,0
25,3,5056.6,300000,300000.0,None,3,3,none,0,0
25,4,4147.5,300000,300000.0,None,3,3,none,0,0
25,5,4199.7,300000,300000.0,None,3,3,none,0,0
25,6,3631.9,300000,300000.0,None,3,3,none,0,0
25,7,3924.8,300000,300000.0,None,3,3,none,0,0
25,8,3051.4,300000,300000.0,None,3,3,none,0,0
25,9,4160.8,300000,300000.0,None,3,3,none,0,0
25,10,3586.5,300000,300000.0,None,3,3,none,0,0
25,11,1537.6,300000,300000.0,None,3,3,none,0,0
25,12,5478.3,200000,200000.0,None,3,2,none,0,0
25,13,5155.7,300000,300000.0,None,3,3,none,0,0
25,14,3536.9,300000,300000.0,None,3,3,none,0,0
25,15,1045.6,300000,300000.0,None,3,3,none,0,0
25,16,2272.9,200000,200000.0,None,3,2,none,0,0
25,17,4464.7,300000,300000.0,None,3,3,none,0,0
25,18,5374.4,300000,300000.0,None,3,3,none,0,0
25,19,5200.3,300000,300000.0,None,3,3,none,0,0
25,20,3575.4,200000,200000.0,None,3,2,none,0,0
25,21,3626.1,200000,200000.0,None,3,2,none,0,0
25,22,2209.6,200000,200000.0,None,3,2,none,0,0
25,23,2929.8,200000,200000.0,None,3,2,none,0,0
25,24,1295.9,200000,200000.0,None,3,2,none,0,0
25,26,2006.7,300000,300000.0,None,3,3,none,0,0
25,27,2885.4,300000,300000.0,None,3,3,none,0,0
25,28,2344.6,300000,300000.0,None,3,3,none,0,0
25,29,3774.5,300000,300000.0,None,3,3,none,0,0
25,30,2897.7,300000,300000.0,None,3,3,none,0,0
25,31,2979.1,300000,300000.0,None,3,3,none,0,0
25,32,2893.8,300000,300000.0,None,3,3,none,0,0
25,33,3403.7,300000,300000.0,None,3,3,none,0,0
25,34,4051.8,300000,300000.0,None,3,3,none,0,0
25,35,4609.0,300000,300000.0,None,3,3,none,0,0
25,36,4750.9,300000,300000.0,None,3,3,none,0,0
25,37,4254.0,300000,300000.0,None,3,3,none,0,0
25,38,4124.1,300000,300000.0,None,3,3,none,0,0
25,39,4124.7,300000,300000.0,None,3,3,none,0,0
25,40,2375.3,300000,300000.0,None,3,3,none,0,0
25,41,4722.4,300000,300000.0,None,3,3,none,0,0
25,43,4788.2,300000,300000.0,None,3,3,none,0,0
25,44,5338.7,300000,300000.0,None,3,3,none,0,0
25,45,3687.4,300000,300000.0,None,3,3,none,0,0
25,46,4352.7,300000,300000.0,None,3,3,none,0,0
25,47,1831.0,300000,300000.0,None,3,3,none,0,0
26,1,3447.9,300000,300000.0,None,3,3,none,0,0
26,2,3215.0,300000,300000.0,None,3,3,none,0,0
26,3,4268.7,300000,300000.0,None,3,3,none,0,0
26,4,2967.2,300000,300000.0,None,3,3,none,0,0
26,5,3313.6,300000,300000.0,None,3,3,none,0,0
26,6,5294.6,300000,300000.0,None,3,3,none,0,0
26,7,5378.2,300000,300000.0,None,3,3,none,0,0
26,8,4849.9,300000,300000.0,None,3,3,none,0,0
26,9,4449.9,300000,300000.0,None,3,3,none,0,0
26,10,4862.3,300000,300000.0,None,3,3,none,0,0
26,11,2253.9,300000,300000.0,None,3,3,none,0,0
26,14,5532.3,300000,300000.0,None,3,3,none,0,0
26,15,3031.4,300000,300000.0,None,3,3,none,0,0
26,16,4253.5,200000,200000.0,None,3,2,none,0,0
26,20,5069.1,200000,200000.0,None,3,2,none,0,0
26,21,5316.5,200000,200000.0,None,3,2,none,0,0
26,22,3612.5,200000,200000.0,None,3,2,none,0,0
26,23,4683.2,200000,200000.0,None,3,2,none,0,0
26,24,996.7,200000,200000.0,None,3,2,none,0,0
26,25,2006.7,300000,300000.0,None,3,3,none,0,0
26,27,953.4,300000,300000.0,None,3,3,none,0,0
26,28,386.4,300000,300000.0,None,3,3,none,0,0
26,29,2543.1,300000,300000.0,None,3,3,none,0,0
26,30,2090.0,300000,300000.0,None,3,3,none,0,0
26,31,1191.2,300000,300000.0,None,3,3,none,0,0
26,32,1046.1,300000,300000.0,None,3,3,none,0,0
26,33,1786.9,300000,300000.0,None,3,3,none,0,0
26,34,2108.0,300000,300000.0,None,3,3,none,0,0
26,35,2608.5,300000,300000.0,None,3,3,none,0,0
26,36,2747.5,300000,300000.0,None,3,3,none,0,0
26,37,2305.0,300000,300000.0,None,3,3,none,0,0
26,38,2486.0,300000,300000.0,None,3,3,none,0,0
26,39,2119.5,300000,300000.0,None,3,3,none,0,0
26,40,1519.6,300000,300000.0,None,3,3,none,0,0
26,41,2994.1,300000,300000.0,None,3,3,none,0,0
26,43,2824.4,300000,300000.0,None,3,3,none,0,0
26,44,3355.6,300000,300000.0,None,3,3,none,0,0
26,45,2017.5,300000,300000.0,None,3,3,none,0,0
26,46,3121.4,300000,300000.0,None,3,3,none,0,0
26,47,2226.8,300000,300000.0,None,3,3,none,0,0
27,1,2968.7,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,2,2661.4,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,3,3707.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,4,2309.4,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,5,2782.9,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,8,5798.5,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,9,5178.8,570416,20543.600000000002,PPL-2,3,3,C17,2,2
27,10,5788.1,570416,20543.600000000002,PPL-2,3,3,C17,2,2
