scenario_id,objective,shortfall_cost,deficit_cost,aps_locations,num_q_positive,num_initial_inventory,total_flow,status,existing_inventory,initial_inventory,w_full,flow_summary,computational_time,epicenter,severity,num_APS,base_L,redun,def_weight,short_weight
86,0,0,0,"[1, 15, 22, 24]",3,"{(1, 'food'): 27418860.0, (1, 'water'): 15910610.0, (22, 'water'): 8250.0}",111940201,2,"{(1, 'food'): 27418860.0, (1, 'water'): 15910610.0, (22, 'water'): 8250.0}","{(1, 'food'): 27418860.0, (1, 'water'): 15910610.0, (22, 'water'): 8250.0}","{(1, 'food'): 27418860.0, (1, 'water'): 15910610.0, (22, 'water'): 8250.0}","{(1, 14): 10000000.0, (1, 15): 10000000.0, (1, 29): 1860610.0, (1, 40): 9918860.0, (4, 32): 9918860.0, (9, 10): 58227.0, (9, 12): 2360633.0, (10, 12): 2418860.0, (10, 20): 58227.0, (12, 11): 58227.0, (14, 28): 10000000.0, (15, 25): 10000000.0, (20, 11): 58227.0, (25, 9): 2418860.0, (25, 27): 5391750.0, (25, 37): 2189390.0, (27, 22): 5391750.0, (28, 6): 10000000.0, (32, 10): 2418860.0, (32, 35): 7500000.0, (40, 4): 9918860.0}",12.94901896,12,1.430686923,4,3,3,1,1
96,736159400,0,736159400,"[1, 14, 15, 21]",3,"{(1, 'food'): 80984541.0, (1, 'water'): 69449291.0, (21, 'water'): 35250.0}",172348582,2,"{(1, 'food'): 80984541.0, (1, 'water'): 69449291.0, (21, 'water'): 35250.0}","{(1, 'food'): 80984541.0, (1, 'water'): 69449291.0, (21, 'water'): 35250.0}","{(1, 'food'): 80984541.0, (1, 'water'): 69449291.0, (21, 'water'): 35250.0}","{(1, 14): 10000000.0, (1, 24): 5364750.0, (1, 29): 4050000.0, (1, 32): 4213272.0, (1, 33): 60000000.0, (1, 34): 13690748.0, (1, 35): 3431502.0, (1, 36): 19952720.0, (1, 37): 6422792.0, (1, 38): 5228624.0, (1, 40): 10579424.0, (14, 17): 10000000.0, (17, 8): 10000000.0, (24, 12): 5364750.0, (32, 5): 4002720.0, (36, 25): 47280.0}",16.06378603,36,4.244230386,4,3,3,100,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.08550286,22,1.48300025,5,1,3,100,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.25451779,22,1.48300025,5,2,3,100,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.29326916,22,1.48300025,5,3,3,100,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.20837402,22,1.48300025,5,4,3,100,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.10548401,22,1.48300025,5,3,1,100,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.15449405,22,1.48300025,5,3,2,100,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.08160281,22,1.48300025,5,3,4,100,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.16186285,22,1.48300025,5,1,3,1000,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.20033717,22,1.48300025,5,2,3,1000,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.7221911,22,1.48300025,5,3,3,1000,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.14147711,22,1.48300025,5,4,3,1000,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",14.99590969,22,1.48300025,5,3,1,1000,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.15527344,22,1.48300025,5,3,2,1000,1
12,0,0,0,"[13, 14, 33, 40, 41]",8,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",66993369,2,"{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(13, 'food'): 250000.0, (14, 'food'): 957500.0, (14, 'water'): 2814131.0, (33, 'food'): 5256631.0, (40, 'food'): 6175000.0, (40, 'water'): 8100000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 10000000.0, (1, 33): 6893369.0, (14, 1): 6668369.0, (14, 31): 3331631.0, (25, 2): 2843369.0, (31, 22): 3331631.0, (33, 38): 8100000.0, (38, 3): 4050000.0, (38, 40): 4050000.0, (40, 1): 10225000.0, (40, 25): 4050000.0, (41, 22): 3450000.0}",15.12389708,22,1.48300025,5,3,4,1000,1
51,0,0,0,"[1, 15, 21, 39]",4,"{(1, 'food'): 64259117.0, (1, 'water'): 63839117.0, (15, 'food'): 210000.0, (15, 'water'): 630000.0}",150295431,2,"{(1, 'food'): 64259117.0, (1, 'water'): 63839117.0, (15, 'food'): 210000.0, (15, 'water'): 630000.0}","{(1, 'food'): 64259117.0, (1, 'water'): 63839117.0, (15, 'food'): 210000.0, (15, 'water'): 630000.0}","{(1, 'food'): 64259117.0, (1, 'water'): 63839117.0, (15, 'food'): 210000.0, (15, 'water'): 630000.0}","{(1, 14): 1048055.0, (1, 22): 3786969.0, (1, 23): 7681.0, (1, 25): 16081086.0, (1, 26): 79172477.0, (1, 27): 10000000.0, (1, 30): 4025953.0, (1, 31): 6703536.0, (9, 35): 3420000.0, (14, 25): 1048055.0, (15, 41): 840000.0, (22, 20): 3786969.0, (25, 40): 4966969.0, (27, 9): 3420000.0, (27, 20): 1613031.0, (30, 23): 7681.0, (31, 6): 5400000.0, (40, 27): 4966969.0}",8.594482183,27,4.690245069,4,3,3,1,1
71,0,0,0,"[1, 14, 15, 21]",3,"{(1, 'food'): 46807106.0, (1, 'water'): 43934606.0, (14, 'water'): 2872500.0}",292454208,2,"{(1, 'food'): 46807106.0, (1, 'water'): 43934606.0, (14, 'water'): 2872500.0}","{(1, 'food'): 46807106.0, (1, 'water'): 43934606.0, (14, 'water'): 2872500.0}","{(1, 'food'): 46807106.0, (1, 'water'): 43934606.0, (14, 'water'): 2872500.0}","{(1, 14): 10828305.0, (1, 15): 10000000.0, (1, 19): 10000000.0, (1, 24): 32488938.0, (1, 26): 4318168.0, (1, 27): 4738133.0, (1, 30): 10268168.0, (1, 40): 4050000.0, (4, 19): 10000000.0, (8, 11): 6784075.0, (9, 39): 10000000.0, (10, 40): 4050000.0, (11, 13): 761104.0, (11, 22): 6022971.0, (12, 17): 16299195.0, (13, 25): 761104.0, (14, 7): 13700805.0, (15, 29): 10000000.0, (17, 6): 16299195.0, (18, 8): 4738133.0, (19, 12): 16299195.0, (21, 41): 4738133.0, (22, 25): 6022971.0, (24, 4): 10000000.0, (24, 6): 18438938.0, (25, 6): 6784075.0, (26, 10): 4318168.0, (27, 21): 4738133.0, (29, 8): 10000000.0, (30, 9): 10000000.0, (30, 10): 268168.0, (39, 7): 10000000.0, (41, 18): 4738133.0}",26.3618722,6,3.908340391,4,3,3,1,1
56,0,0,0,"[1, 15, 24, 41]",4,"{(1, 'food'): 13219333.0, (1, 'water'): 11494333.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",21263666,2,"{(1, 'food'): 13219333.0, (1, 'water'): 11494333.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 'food'): 13219333.0, (1, 'water'): 11494333.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 'food'): 13219333.0, (1, 'water'): 11494333.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 1163666.0, (1, 15): 15450000.0, (15, 41): 4650000.0}",8.606214046,14,1.519147211,4,3,3,100,1
56,0,0,0,"[1, 6, 24, 41]",6,"{(1, 'food'): 6824333.0, (1, 'water'): 4631833.0, (6, 'food'): 5400000.0, (6, 'water'): 9450000.0, (24, 'food'): 995000.0, (41, 'food'): 862500.0}",16501166,2,"{(1, 'food'): 6824333.0, (1, 'water'): 4631833.0, (6, 'food'): 5400000.0, (6, 'water'): 9450000.0, (24, 'food'): 995000.0, (41, 'food'): 862500.0}","{(1, 'food'): 6824333.0, (1, 'water'): 4631833.0, (6, 'food'): 5400000.0, (6, 'water'): 9450000.0, (24, 'food'): 995000.0, (41, 'food'): 862500.0}","{(1, 'food'): 6824333.0, (1, 'water'): 4631833.0, (6, 'food'): 5400000.0, (6, 'water'): 9450000.0, (24, 'food'): 995000.0, (41, 'food'): 862500.0}","{(1, 14): 1163666.0, (1, 30): 2192500.0, (6, 30): 4050000.0, (23, 35): 4050000.0, (24, 32): 995000.0, (30, 23): 4050000.0}",20.10455394,14,1.519147211,4,3,3,1,1
38,0,0,0,"[1, 3, 14, 24, 41]",9,"{(1, 'food'): 6097954.0, (1, 'water'): 5407489.0, (3, 'food'): 4939535.0, (14, 'food'): 957500.0, (14, 'water'): 2872500.0, (24, 'food'): 995000.0, (24, 'water'): 2985000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",12974264,2,"{(1, 'food'): 6097954.0, (1, 'water'): 5407489.0, (3, 'food'): 4939535.0, (14, 'food'): 957500.0, (14, 'water'): 2872500.0, (24, 'food'): 995000.0, (24, 'water'): 2985000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 'food'): 6097954.0, (1, 'water'): 5407489.0, (3, 'food'): 4939535.0, (14, 'food'): 957500.0, (14, 'water'): 2872500.0, (24, 'food'): 995000.0, (24, 'water'): 2985000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 'food'): 6097954.0, (1, 'water'): 5407489.0, (3, 'food'): 4939535.0, (14, 'food'): 957500.0, (14, 'water'): 2872500.0, (24, 'food'): 995000.0, (24, 'water'): 2985000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(1, 14): 2714978.0, (1, 37): 2544989.0, (3, 14): 3085011.0, (24, 17): 2754297.0, (24, 18): 55692.0, (24, 22): 1170011.0, (41, 16): 649286.0}",7.757072926,16,3.472118954,5,1,3,1,1
